0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.119050986948423088e-05,0,0,-0.1485,0.7672,0.2116,-1.1176,0.0491,-0.2541,-0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-0.76,-0.21,-1.118,-0.004,-0.15,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.297627581057895441e-08,0,-0.000103,-0.148205,0.767261,0.211701,-1.118169,0.049212,-0.2538,-0.026494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239675,-0.760061,-0.210424,-1.118607,-0.003827,-0.149693,0.029157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.39E-18,0,-0.000103,-0.148206,0.767261,0.2117,-1.118166,0.049211,-0.253801,-0.026494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239676,-0.76006,-0.210422,-1.118604,-0.003827,-0.149695,0.029157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.47E-18,0,-0.000003,-0.148492,0.767202,0.211603,-1.117616,0.049103,-0.254092,-0.026403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239991,-0.760002,-0.210012,-1.118017,-0.003995,-0.149992,0.029004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.67E-19,0,0.000193,-0.149051,0.767085,0.211412,-1.116539,0.048891,-0.25466,-0.026224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240608,-0.759887,-0.209209,-1.116868,-0.004324,-0.150572,0.028706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.78E-19,0,0.000481,-0.149871,0.766914,0.211132,-1.114958,0.04858,-0.255494,-0.025963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241512,-0.759718,-0.208031,-1.115181,-0.004806,-0.151425,0.028268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.096097443284323248e-18,0,0.000856,-0.150941,0.766691,0.210766,-1.112895,0.048174,-0.256582,-0.025621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,-0.242693,-0.759498,-0.206495,-1.11298,-0.005436,-0.152538,0.027697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.76E-19,-0.000001,0.001315,-0.152249,0.766419,0.210319,-1.110374,0.047678,-0.257912,-0.025204,0.000001,0,0.000001,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000001,-0.244137,-0.759229,-0.204616,-1.11029,-0.006205,-0.153898,0.026999,0.000001,0,0.000001,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.197680368844330228e-19,-0.000001,0.001853,-0.153784,0.766099,0.209795,-1.107415,0.047096,-0.259472,-0.024714,0.000001,0,0.000001,0.000001,0,0,0.000001,0,0.000001,0.000001,0,0,0,0,0.000001,-0.24583,-0.758914,-0.202411,-1.107132,-0.007108,-0.155494,0.02618,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000001,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.57E-19,-0.000001,0.002467,-0.155534,0.765734,0.209197,-1.104041,0.046432,-0.261252,-0.024156,0.000001,0,0.000001,0.000001,0,0,0.000001,0,0.000001,0.000001,0,0,0,0,0.000001,-0.247762,-0.758554,-0.199898,-1.103533,-0.008137,-0.157314,0.025246,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000001,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
